avd,cell_id,n,sum_rv,area_m2,unit_price_per_m2,unit_price_per_km2
2015,1165,74,2193450,1000000,2.19345,2193450
2015,1166,47,759350,1000000,0.75935,759350
2015,1167,153,11566000,1000000,11.566,11566000
2015,1168,40,934750,1000000,0.93475,934750
2015,1169,9,76750,1000000,0.07675,76750
2015,1170,7,37440,1000000,0.03744,37440
2015,1184,1,417500,1000000,0.4175,417500
2015,1187,24,204175,1000000,0.204175,204175
2015,1188,16,149500,1000000,0.1495,149500
2015,1189,100,1313525,1000000,1.313525,1313525
2015,1190,19,250450,1000000,0.25045,250450
2015,1191,133,3388125,1000000,3.388125,3388125
2015,1192,51,856550,1000000,0.85655,856550
2015,1193,32,487450,1000000,0.48745,487450
2015,1196,60,929000,1000000,0.929,929000
2015,1197,2,27700,867277.6708596945,0.03193902129699961,31939.02129699961
2015,1198,47,686200,836344.5429423153,0.8204752524430937,820475.2524430937
2015,1199,97,2728150,976584.0942099136,2.793563827401015,2793563.827401015
2015,1200,17,206250,885482.4530732781,0.23292387024063568,232923.87024063568
2015,1201,120,2158400,873113.7307742238,2.472071992369268,2472071.9923692676
2015,1202,162,5260150,1000000,5.26015,5260150
2015,1203,158,6934600,841459.4733958989,8.241157440433657,8241157.440433657
2015,1204,134,2306450,920093.3240041046,2.506756586345703,2506756.586345703
2015,1205,94,1535000,1000000,1.535,1535000
2015,1206,53,862600,1000000,0.8626,862600
2015,1207,95,1982050,1000000,1.98205,1982050
2015,1208,103,1563250,1000000,1.56325,1563250
2015,1209,115,1897450,1000000,1.89745,1897450
2015,1210,81,2218000,1000000,2.218,2218000
2015,1211,447,11312500,1000000,11.3125,11312500
2015,1212,75,850900,1000000,0.8509,850900
2015,1213,30,307100,1000000.0000000298,0.3070999999999908,307099.99999999086
2015,1214,53,625100,999999.9999999106,0.6251000000000558,625100.0000000559
2015,1215,78,1968700,1000000,1.9687,1968700
2015,1216,15,255000,1000000,0.255,255000
2015,1217,84,2367600,1000000,2.3676,2367600
2015,1218,11,69900,1000000,0.0699,69900
2015,1219,7,80250,1000000,0.08025,80250
2015,1220,18,146450,1000000,0.14645,146450
2015,1221,1,10500,1000000,0.0105,10500
2015,1222,10,91450,1000000,0.09145,91450
2015,1223,150,1843450,1000000,1.84345,1843450
2015,1224,53,441900,1000000,0.4419,441900
2015,1225,57,647650,1000000,0.64765,647650
2015,1226,21,278600,1000000,0.2786,278600
2015,1227,27,265850,1000000,0.26585,265850
2015,1229,15,112000,1000000,0.112,112000
2015,1241,1,102000,1000000,0.102,102000
2015,1242,6,49600,1000000,0.0496,49600
2015,1243,5,31725,1000000,0.031725,31725
2015,1244,2,27000,1000000,0.027,27000
2015,1245,20,245000,1000000,0.245,245000
2015,1246,2,9275,1000000,0.009275,9275
2015,1247,8,41800,1000000,0.0418,41800
2015,1248,28,283750,1000000,0.28375,283750
2015,1249,41,410600,1000000,0.4106,410600
2015,1250,18,184300,1000000,0.1843,184300
2015,1251,13,177800,1000000,0.1778,177800
2015,1252,13,2538050,1000000,2.53805,2538050
2015,1253,18,1445550,1000000,1.44555,1445550
2015,1254,53,1138300,826777.898524195,1.3767905528581188,1376790.552858119
2015,1255,14,142700,866297.4800002421,0.16472401605042197,164724.01605042198
2015,1256,34,3632100,903681.2081556097,4.019227098251854,4019227.098251853
2015,1257,5,31150,972290.1935890634,0.03203776013107203,32037.76013107203
2015,1258,1,9100,861938.3262035549,0.010557599915624298,10557.5999156243
2015,1259,23,367975,800376.8791811466,0.4597521612274328,459752.1612274328
2015,1260,149,2714425,999999.9999999404,2.714425000000162,2714425.000000162
2015,1261,296,12728650,1000000,12.72865,12728650
2015,1262,166,7233300,981146.1340979338,7.372296285558216,7372296.285558216
2015,1263,104,5458675,695142.7979542911,7.852595202114046,7852595.202114046
2015,1265,22,640250,807018.7883774539,0.7933520374256097,793352.0374256097
2015,1266,95,3913000,958885.6411936409,4.080778595379753,4080778.5953797535
2015,1267,112,1674675,1000000,1.674675,1674675
2015,1268,141,1969700,1000000,1.9697,1969700
2015,1269,22,235000,1000000,0.235,235000
2015,1270,58,461925,1000000,0.461925,461925
2015,1271,57,976450,1000000,0.97645,976450
2015,1272,128,2107850,1000000.0000000298,2.1078499999999374,2107849.999999937
2015,1273,284,4463150,990292.6147411249,4.506900216727077,4506900.216727077
2015,1274,165,4065700,960857.9231898189,4.2313227605001655,4231322.760500165
2015,1276,51,1021200,1000000,1.0212,1021200
2015,1277,42,488350,1000000,0.48835,488350
2015,1278,14,112200,1000000,0.1122,112200
2015,1279,5,42500,1000000,0.0425,42500
2015,1280,73,619675,1000000,0.619675,619675
2015,1281,24,244200,1000000,0.2442,244200
2015,1282,16,514750,1000000,0.51475,514750
2015,1283,9,37950,1000000,0.03795,37950
2015,1284,24,205200,1000000,0.2052,205200
2015,1285,19,132200,1000000,0.1322,132200
2015,1286,79,610725,1000000,0.610725,610725
2015,1287,14,75950,1000000,0.07595,75950
2015,1288,6,72475,999892.4611840863,0.07248279471391765,72482.79471391765
2015,1301,12,70850,1000000,0.07085,70850
2015,1302,1,3950,1000000,0.00395,3950
2015,1304,7,60150,1000000,0.06015,60150
2015,1305,17,174000,1000000,0.174,174000
2015,1306,1,600000,1000000,0.6,600000
2015,1307,10,55500,1000000,0.0555,55500
2015,1308,20,143350,1000000,0.14335,143350
2015,1312,11,148550,1000000,0.14855,148550
2015,1313,19,212200,1000000,0.2122,212200
2015,1314,37,478450,969666.3951543532,0.4934171199403476,493417.11994034756
2015,1315,84,2783275,1000000,2.783275,2783275
2015,1316,252,13888250,1000000,13.88825,13888250
2015,1317,82,2007950,847925.5162722319,2.368073564795678,2368073.564795678
2015,1318,195,13695650,876039.822152108,15.633592964249981,15633592.964249982
2015,1319,90,1632300,999999.9999999404,1.6323000000000973,1632300.0000000973
2015,1320,188,6009300,1000000,6.0093,6009300
2015,1321,157,7862700,1000000,7.8627,7862700
2015,1322,390,36014500,1000000,36.0145,36014500
2015,1323,267,43683650,991774.1765211173,44.04596432751531,44045964.327515304
2015,1324,202,6429150,957799.3783362792,6.71241822182803,6712418.22182803
2015,1325,56,1632575,715981.5991424322,2.2801912813896594,2280191.2813896593
2015,1326,115,1500100,1000000,1.5001,1500100
2015,1327,248,7944450,1000000,7.94445,7944450
2015,1328,125,2110500,1000000,2.1105,2110500
2015,1329,65,4692150,1000000,4.69215,4692150
2015,1330,53,735150,1000000,0.73515,735150
2015,1331,40,1100500,1000000.0000000298,1.1004999999999672,1100499.9999999672
2015,1332,27,258950,684765.1994751766,0.3781588202765949,378158.8202765949
2015,1333,20,1015200,660340.1668504151,1.5373894410242204,1537389.4410242203
2015,1334,112,1742250,726245.3226649761,2.3989827481528807,2398982.748152881
2015,1335,48,4815250,1000000,4.81525,4815250
2015,1336,63,5703550,1000000,5.70355,5703550
2015,1337,8,52050,1000000,0.05205,52050
2015,1338,20,216600,1000000,0.2166,216600
2015,1339,70,574875,1000000,0.574875,574875
2015,1340,118,1381400,1000000,1.3814,1381400
2015,1341,45,380050,1000000,0.38005,380050
2015,1342,11,73900,1000000,0.0739,73900
2015,1344,65,625000,1000000,0.625,625000
2015,1345,7,42350,1000000,0.04235,42350
2015,1346,69,1439550,736790.6352930069,1.9538114778393183,1953811.4778393183
2015,1347,3,308250,130035.66707956471,2.37050346972413,2370503.4697241304
2015,1360,13,172050,1000000,0.17205,172050
2015,1361,17,175150,1000000,0.17515,175150
2015,1362,9,54100,1000000,0.0541,54100
2015,1363,19,1761350,1000000,1.76135,1761350
2015,1364,87,2115200,1000000,2.1152,2115200
2015,1365,3,29100,1000000,0.0291,29100
2015,1366,229,2832715,1000000,2.832715,2832715
2015,1367,12,155650,1000000,0.15565,155650
2015,1369,1,2550,1000000,0.00255,2550
2015,1370,34,535500,1000000,0.5355,535500
2015,1371,141,2058600,1000000,2.0586,2058600
2015,1372,127,2293850,1000000,2.29385,2293850
2015,1373,40,695850,1000000,0.69585,695850
2015,1374,8,197750,1000000,0.19775,197750
2015,1375,28,413100,1000000,0.4131,413100
2015,1376,82,1401600,1000000,1.4016,1401600
2015,1377,195,5072100,1000000,5.0721,5072100
2015,1378,102,2979900,999999.9999999404,2.9799000000001774,2979900.000000178
2015,1379,158,16006450,1000000,16.00645,16006450
2015,1380,143,13182400,1000000,13.1824,13182400
2015,1381,149,18071500,1000000,18.0715,18071500
2015,1382,149,83286800,1000000,83.2868,83286800
2015,1383,195,21535550,1000000,21.53555,21535550
2015,1384,100,3794650,759980.0037447214,4.993091898868736,4993091.898868736
2015,1385,96,2061050,992495.504521742,2.0766340911470094,2076634.0911470093
2015,1386,99,2094150,1000000,2.09415,2094150
2015,1387,130,2475900,1000000,2.4759,2475900
2015,1388,90,1430450,972287.5677066445,1.4712211155533264,1471221.1155533264
2015,1389,61,1127550,960581.9921668693,1.1738196314262421,1173819.6314262422
2015,1390,82,3066050,1000000.0000000298,3.0660499999999087,3066049.9999999087
2015,1391,61,1217150,643084.7702582479,1.8926742729597235,1892674.2729597234
2015,1392,54,3534650,927466.759353295,3.8110799814158782,3811079.981415878
2015,1393,2,51250,677845.4003985226,0.07560721068531086,75607.21068531087
2015,1394,2,66750,598946.6640622604,0.11144564951289443,111445.64951289444
2015,1396,7,39200,496838.1526869312,0.07889893275708397,78898.93275708397
2015,1397,88,3796350,542337.5413007326,6.999976418550894,6999976.418550894
2015,1398,107,3264600,646627.4235215816,5.048656894600515,5048656.894600515
2015,1399,31,339575,996607.2558960449,0.3407310131358513,340731.0131358513
2015,1400,1,65500,1000000,0.0655,65500
2015,1401,29,238350,1000000,0.23835,238350
2015,1402,6,92150,1000000,0.09215,92150
2015,1403,30,225625,1000000,0.225625,225625
2015,1404,12,2229150,1000000,2.22915,2229150
2015,1419,113,3005300,1000000,3.0053,3005300
2015,1421,9,95500,1000000,0.0955,95500
2015,1423,121,1700000,1000000,1.7,1700000
2015,1424,13,1091750,1000000,1.09175,1091750
2015,1425,174,6236625,1000000,6.236625,6236625
2015,1426,365,8361610,1000000,8.36161,8361610
2015,1427,9,681000,1000000,0.681,681000
2015,1428,160,2263400,1000000,2.2634,2263400
2015,1429,110,3563900,1000000,3.5639,3563900
2015,1430,84,1693500,1000000,1.6935,1693500
2015,1431,235,15075500,1000000,15.0755,15075500
2015,1432,47,867400,1000000,0.8674,867400
2015,1433,225,4227070,1000000,4.22707,4227070
2015,1434,45,786250,1000000,0.78625,786250
2015,1435,66,873450,1000000,0.87345,873450
2015,1436,441,79582425,1000000,79.582425,79582425
2015,1437,112,9984500,999999.9999999404,9.984500000000596,9984500.000000596
2015,1438,226,11308750,1000000,11.30875,11308750
2015,1439,59,3792000,1000000,3.792,3792000
2015,1440,2,224250,1000000,0.22425,224250
2015,1441,60,11805000,1000000,11.805,11805000
2015,1442,643,189066400,1000000,189.0664,189066400
2015,1443,338,42633400,899371.6989869028,47.40353743399352,47403537.43399352
2015,1444,98,8089600,669461.57417503,12.08374059402696,12083740.59402696
2015,1445,69,3418500,763929.8748535477,4.474887175547831,4474887.175547831
2015,1446,146,9865050,756801.6716092005,13.035185267262653,13035185.267262654
2015,1447,53,2251300,718177.0653711994,3.1347422642024716,3134742.2642024714
2015,1448,36,775150,688630.3950917572,1.1256401191770142,1125640.1191770143
2015,1449,3,40750,707302.7173920274,0.057613238289616286,57613.23828961629
2015,1450,87,6490650,737196.1841249466,8.804508406001064,8804508.406001063
2015,1451,113,16603325,924931.0344123174,17.950878911257874,17950878.911257874
2015,1452,19,601700,479929.4538067342,1.2537259283159194,1253725.9283159194
2015,1453,9,256450,764530.3589845621,0.3354346848182891,335434.68481828907
2015,1454,9,170850,999997.8162397887,0.17085037309624687,170850.37309624685
2015,1455,12,111300,992724.3929567933,0.11211570984822587,112115.70984822587
2015,1456,21,146050,1000000,0.14605,146050
2015,1457,9,53850,637001.5249231094,0.08453668930619919,84536.68930619919
2015,1459,25,1003650,1000000,1.00365,1003650
2015,1460,4,50950,1000000,0.05095,50950
2015,1477,7,71050,775764.1233404991,0.09158711760741566,91587.11760741565
2015,1478,4,24300,1000000,0.0243,24300
2015,1479,14,108400,1000000,0.1084,108400
2015,1480,5,51950,1000000,0.05195,51950
2015,1481,14,115600,1000000,0.1156,115600
2015,1482,116,1973075,1000000,1.973075,1973075
2015,1483,21,1765500,1000000,1.7655,1765500
2015,1484,1,410000,1000000,0.41,410000
2015,1485,39,622600,1000000,0.6226,622600
2015,1486,19,185150,1000000,0.18515,185150
2015,1487,44,655100,1000000,0.6551,655100
2015,1488,2,12800,1000000,0.0128,12800
2015,1489,17,258550,1000000,0.25855,258550
2015,1490,40,1590100,1000000,1.5901,1590100
2015,1491,21,244900,1000000,0.2449,244900
2015,1492,42,535750,1000000,0.53575,535750
2015,1493,39,511250,1000000,0.51125,511250
2015,1494,32,341875,1000000,0.341875,341875
2015,1495,31,440550,1000000,0.44055,440550
2015,1496,159,4641700,999999.9999999404,4.641700000000276,4641700.000000277
2015,1497,409,22428550,1000000,22.42855,22428550
2015,1498,194,11011275,1000000,11.011275,11011275
2015,1499,403,21090565,1000000,21.090565,21090565
2015,1500,585,121110500,1000000,121.1105,121110500
2015,1501,1013,261861150,1000000,261.86115,261861150
2015,1502,798,117272675,1000000,117.272675,117272675
2015,1503,319,22688550,1000000,22.68855,22688550
2015,1504,304,27137300,1000000,27.1373,27137300
2015,1505,424,44374575,1000000,44.374575,44374575
2015,1506,543,16926200,1000000,16.9262,16926200
2015,1507,247,5287100,1000000,5.2871,5287100
2015,1508,73,877850,1000000.0000000298,0.8778499999999738,877849.9999999739
2015,1509,51,1671850,999999.9999999106,1.6718500000001495,1671850.0000001495
2015,1510,111,1774750,978110.987872377,1.81446688771026,1814466.8877102602
2015,1511,12,342300,847810.9739736356,0.4037456585347815,403745.6585347815
2015,1512,66,999250,1000000,0.99925,999250
2015,1513,51,440550,1000000,0.44055,440550
2015,1514,4,22950,1000000,0.02295,22950
2015,1515,29,3730350,1000000,3.73035,3730350
2015,1519,2,8100,439943.2348139882,0.018411466205236114,18411.466205236113
2015,1525,3,25950,1000000,0.02595,25950
2015,1536,21,514550,738974.128081035,0.6963031322032631,696303.1322032631
2015,1537,1,11250,1000000,0.01125,11250
2015,1538,18,240900,1000000,0.2409,240900
2015,1539,86,1081400,1000000,1.0814,1081400
2015,1540,31,445750,1000000,0.44575,445750
2015,1541,30,330800,1000000,0.3308,330800
2015,1542,27,455350,1000000,0.45535,455350
2015,1543,13,1542300,1000000,1.5423,1542300
2015,1544,64,1050300,1000000,1.0503,1050300
2015,1545,161,3723725,1000000,3.723725,3723725
2015,1546,5,33300,1000000,0.0333,33300
2015,1547,1,18750,1000000,0.01875,18750
2015,1548,57,798100,1000000,0.7981,798100
2015,1549,19,307050,1000000,0.30705,307050
2015,1550,26,614450,1000000,0.61445,614450
2015,1551,9,1210500,1000000,1.2105,1210500
2015,1552,10,276900,1000000,0.2769,276900
2015,1553,4,49450,1000000,0.04945,49450
2015,1554,27,372250,1000000,0.37225,372250
2015,1555,115,1668650,999999.9999999404,1.6686500000000994,1668650.0000000994
2015,1556,182,3339950,1000000,3.33995,3339950
2015,1557,84,2266300,1000000,2.2663,2266300
2015,1558,194,5894285,1000000,5.894285,5894285
2015,1559,122,8555750,1000000,8.55575,8555750
2015,1560,180,13679650,1000000,13.67965,13679650
2015,1561,190,11137300,1000000,11.1373,11137300
2015,1562,276,7459500,1000000,7.4595,7459500
2015,1563,246,7738050,1000000,7.73805,7738050
2015,1564,248,8792850,1000000,8.79285,8792850
2015,1565,365,13719750,1000000,13.71975,13719750
2015,1566,198,4136500,1000000,4.1365,4136500
2015,1567,108,1843700,1000000.0000000298,1.843699999999945,1843699.999999945
2015,1568,51,717150,999999.9999999106,0.7171500000000641,717150.0000000641
2015,1569,23,1587050,946294.4943314791,1.6771206104513905,1677120.6104513905
2015,1570,3,20100,995357.3298528809,0.020193752933904536,20193.752933904536
2015,1571,179,1776450,1000000,1.77645,1776450
2015,1572,76,907675,1000000,0.907675,907675
2015,1573,13,100575,1000000,0.100575,100575
2015,1574,22,2415350,1000000,2.41535,2415350
2015,1575,34,9480500,1000000,9.4805,9480500
2015,1577,2,18000,1000000,0.018,18000
2015,1582,5,46350,1000000,0.04635,46350
2015,1583,72,773000,1000000,0.773,773000
2015,1584,25,153225,1000000,0.153225,153225
2015,1585,4,22200,1000000,0.0222,22200
2015,1595,24,1136350,956187.9660926806,1.1884169643375921,1188416.9643375922
2015,1596,3,20400,1000000,0.0204,20400
2015,1597,11,218650,1000000,0.21865,218650
2015,1598,13,93850,1000000,0.09385,93850
2015,1601,17,204350,1000000,0.20435,204350
2015,1602,12,189500,1000000,0.1895,189500
2015,1603,4,13800,1000000,0.0138,13800
2015,1604,4,794300,1000000,0.7943,794300
2015,1605,10,110200,1000000,0.1102,110200
2015,1606,23,157800,1000000,0.1578,157800
2015,1607,49,2152400,1000000,2.1524,2152400
2015,1608,37,674850,1000000,0.67485,674850
2015,1609,2,159500,1000000,0.1595,159500
2015,1610,7,388650,1000000,0.38865,388650
2015,1611,132,2000000,1000000,2,2000000
2015,1612,222,3772175,1000000,3.772175,3772175
2015,1613,65,773150,1000000,0.77315,773150
2015,1614,85,1557200,999999.9999999404,1.5572000000000927,1557200.000000093
2015,1615,144,6632400,1000000,6.6324,6632400
2015,1616,89,1883475,1000000,1.883475,1883475
2015,1617,96,6934200,1000000,6.9342,6934200
2015,1618,1,19500,1000000,0.0195,19500
2015,1619,214,11097000,1000000,11.097,11097000
2015,1620,174,20910925,1000000,20.910925,20910925
2015,1621,346,16999800,1000000,16.9998,16999800
2015,1622,179,6591650,1000000,6.59165,6591650
2015,1623,210,3047350,1000000,3.04735,3047350
2015,1624,174,2311225,1000000,2.311225,2311225
2015,1625,146,2171750,1000000,2.17175,2171750
2015,1626,132,1951250,1000000.0000000298,1.9512499999999418,1951249.999999942
2015,1627,99,1977200,999999.9999999106,1.9772000000001768,1977200.0000001767
2015,1628,14,192150,1000000,0.19215,192150
2015,1629,26,228400,972142.7695437865,0.23494491463140238,234944.91463140238
2015,1630,90,1108300,1000000,1.1083,1108300
2015,1631,178,2363825,1000000,2.363825,2363825
2015,1632,220,4748975,1000000,4.748975,4748975
2015,1633,102,1383250,1000000,1.38325,1383250
2015,1635,17,232250,965371.3719800318,0.24058098959744578,240580.98959744576
2015,1636,19,115700,1000000,0.1157,115700
2015,1637,6,33000,1000000,0.033,33000
2015,1638,7,18575,1000000,0.018575,18575
2015,1639,50,3359175,1000000,3.359175,3359175
2015,1640,1,5700,1000000,0.0057,5700
2015,1641,6,36650,1000000,0.03665,36650
2015,1642,30,339400,1000000,0.3394,339400
2015,1644,1,9400,1000000,0.0094,9400
2015,1654,128,6533250,603869.3663049751,10.818979011928352,10818979.011928352
2015,1655,110,7119700,1000000,7.1197,7119700
2015,1656,5,39250,1000000,0.03925,39250
2015,1657,43,585400,1000000,0.5854,585400
2015,1661,8,71150,1000000,0.07115,71150
2015,1662,45,661550,1000000,0.66155,661550
2015,1663,2,12300,1000000,0.0123,12300
2015,1664,44,2729500,1000000,2.7295,2729500
2015,1665,7,52000,1000000,0.052,52000
2015,1667,126,3451000,1000000,3.451,3451000
2015,1668,17,214900,1000000,0.2149,214900
2015,1669,40,466800,1000000,0.4668,466800
2015,1670,68,815600,1000000,0.8156,815600
2015,1671,119,2195000,1000000,2.195,2195000
2015,1672,180,3579150,1000000,3.57915,3579150
2015,1673,8,100600,999999.9999999404,0.10060000000000599,100600.000000006
2015,1674,271,6708475,1000000,6.708475,6708475
2015,1675,135,6370800,1000000,6.3708,6370800
2015,1676,53,1732700,1000000,1.7327,1732700
2015,1677,151,6018650,1000000,6.01865,6018650
2015,1678,289,14437700,1000000,14.4377,14437700
2015,1679,22,340400,1000000,0.3404,340400
2015,1680,123,2341425,1000000,2.341425,2341425
2015,1681,248,7970750,1000000,7.97075,7970750
2015,1682,188,3046995,1000000,3.046995,3046995
2015,1683,53,779500,1000000,0.7795,779500
2015,1684,182,4008950,1000000,4.00895,4008950
2015,1685,57,745450,1000000.0000000298,0.7454499999999777,745449.9999999778
2015,1686,18,279100,999999.9999999106,0.27910000000002494,279100.000000025
2015,1687,250,53788550,1000000,53.78855,53788550
2015,1688,266,11970500,1000000,11.9705,11970500
2015,1689,43,561650,1000000,0.56165,561650
2015,1690,523,11278650,1000000,11.27865,11278650
2015,1691,261,8423025,1000000,8.423025,8423025
2015,1692,14,91225,997919.3222983181,0.09141520557984464,91415.20557984464
2015,1693,195,4491750,968994.8389211774,4.635473605825242,4635473.605825242
2015,1694,55,683225,1000000,0.683225,683225
2015,1695,23,186650,1000000,0.18665,186650
2015,1696,27,268000,1000000,0.268,268000
2015,1697,37,368600,1000000,0.3686,368600
2015,1698,142,2608795,1000000,2.608795,2608795
2015,1699,34,377400,1000000,0.3774,377400
2015,1700,3,9350,1000000,0.00935,9350
2015,1701,25,207100,1000000,0.2071,207100
2015,1715,8,82300,1000000,0.0823,82300
2015,1716,5,34450,1000000,0.03445,34450
2015,1719,46,562900,1000000,0.5629,562900
2015,1720,15,1854200,1000000,1.8542,1854200
2015,1721,7,48100,1000000,0.0481,48100
2015,1722,70,1012850,1000000,1.01285,1012850
2015,1723,65,981350,1000000,0.98135,981350
2015,1724,4,46500,1000000,0.0465,46500
2015,1725,71,920300,1000000,0.9203,920300
2015,1726,196,5947275,1000000,5.947275,5947275
2015,1727,108,4826150,1000000,4.82615,4826150
2015,1728,1,16250,1000000,0.01625,16250
2015,1729,13,90100,1000000,0.0901,90100
2015,1730,36,452600,1000000,0.4526,452600
2015,1731,22,312000,1000000,0.312,312000
2015,1732,162,3263850,999999.9999999404,3.2638500000001947,3263850.0000001946
2015,1733,146,3878850,1000000,3.87885,3878850
2015,1734,160,7965800,1000000,7.9658,7965800
2015,1735,130,5496150,1000000,5.49615,5496150
2015,1736,90,1015100,1000000,1.0151,1015100
2015,1737,152,4097850,1000000,4.09785,4097850
2015,1738,62,907750,1000000,0.90775,907750
2015,1739,178,3327150,1000000,3.32715,3327150
2015,1740,55,773550,1000000,0.77355,773550
2015,1741,231,4801650,1000000,4.80165,4801650
2015,1742,267,7072135,1000000,7.072135,7072135
2015,1743,261,6525450,1000000,6.52545,6525450
2015,1744,124,1494575,1000000.0000000298,1.4945749999999554,1494574.9999999555
2015,1745,1,37500,999999.9999999106,0.03750000000000335,37500.000000003354
2015,1746,64,747450,1000000,0.74745,747450
2015,1747,167,2251725,1000000,2.251725,2251725
2015,1748,168,2998860,1000000,2.99886,2998860
2015,1749,89,870675,1000000,0.870675,870675
2015,1750,268,4001150,1000000,4.00115,4001150
2015,1751,32,289950,990456.9095152902,0.2927436794215467,292743.6794215467
2015,1752,117,2473250,992796.0904210033,2.4911963532725014,2491196.3532725014
2015,1753,34,470600,1000000,0.4706,470600
2015,1754,15,140650,1000000,0.14065,140650
2015,1755,25,237500,1000000,0.2375,237500
2015,1756,31,366850,1000000,0.36685,366850
2015,1757,45,601600,1000000,0.6016,601600
2015,1758,56,520200,1000000,0.5202,520200
2015,1760,25,222300,1000000,0.2223,222300
2015,1761,67,1080500,1000000,1.0805,1080500
2015,1764,14,172350,1000000,0.17235,172350
2015,1775,52,806025,1000000,0.806025,806025
2015,1777,24,927250,1000000,0.92725,927250
2015,1778,16,168700,1000000,0.1687,168700
2015,1779,10,209250,1000000,0.20925,209250
2015,1780,50,554250,1000000,0.55425,554250
2015,1781,112,2779600,1000000,2.7796,2779600
2015,1782,4,32300,1000000,0.0323,32300
2015,1783,7,127600,1000000,0.1276,127600
2015,1784,19,345975,1000000,0.345975,345975
2015,1785,29,326900,1000000,0.3269,326900
2015,1786,64,1793150,1000000,1.79315,1793150
2015,1787,17,510450,1000000,0.51045,510450
2015,1788,120,2103000,1000000,2.103,2103000
2015,1789,9,107400,1000000,0.1074,107400
2015,1790,27,3127800,1000000,3.1278,3127800
2015,1791,30,567050,999999.9999999404,0.5670500000000338,567050.0000000338
2015,1792,65,968550,1000000,0.96855,968550
2015,1793,13,325000,1000000,0.325,325000
2015,1795,10,134200,1000000,0.1342,134200
2015,1796,125,2329050,1000000,2.32905,2329050
2015,1797,218,6139000,1000000,6.139,6139000
2015,1798,282,8801325,1000000,8.801325,8801325
2015,1799,163,2210575,1000000,2.210575,2210575
2015,1800,133,2382050,1000000,2.38205,2382050
2015,1801,213,4113450,1000000,4.11345,4113450
2015,1802,93,1246050,1000000,1.24605,1246050
2015,1803,8,64900,1000000.0000000298,0.06489999999999807,64899.99999999807
2015,1805,133,3955100,1000000,3.9551,3955100
2015,1806,95,1623475,1000000,1.623475,1623475
2015,1807,13,92100,1000000,0.0921,92100
2015,1809,8,41975,1000000,0.041975,41975
2015,1810,113,2125100,994220.6649542912,2.137453057362975,2137453.057362975
2015,1811,330,11418300,1000000,11.4183,11418300
2015,1812,96,1135250,1000000,1.13525,1135250
2015,1813,19,284550,1000000,0.28455,284550
2015,1814,37,269300,1000000,0.2693,269300
2015,1815,32,335775,1000000,0.335775,335775
2015,1816,51,506100,1000000,0.5061,506100
2015,1817,9,89300,1000000,0.0893,89300
2015,1818,6,45400,1000000,0.0454,45400
2015,1819,19,233800,1000000,0.2338,233800
2015,1820,27,360675,1000000,0.360675,360675
2015,1821,53,586900,1000000,0.5869,586900
2015,1822,27,206325,1000000,0.206325,206325
2015,1823,161,3428575,1000000,3.428575,3428575
2015,1824,6,50950,1000000,0.05095,50950
2015,1825,1,8300,1000000,0.0083,8300
2015,1834,4,30300,1000000,0.0303,30300
2015,1835,120,4333100,1000000,4.3331,4333100
2015,1836,99,1527250,1000000,1.52725,1527250
2015,1837,69,1150750,1000000,1.15075,1150750
2015,1839,137,2034400,1000000,2.0344,2034400
2015,1840,17,233430,1000000,0.23343,233430
2015,1841,18,274200,1000000,0.2742,274200
2015,1842,6,250550,1000000,0.25055,250550
2015,1843,12,143550,1000000,0.14355,143550
2015,1844,81,1109150,1000000,1.10915,1109150
2015,1846,36,471100,1000000,0.4711,471100
2015,1848,15,245050,1000000,0.24505,245050
2015,1849,22,5034200,1000000,5.0342,5034200
2015,1850,21,184300,999999.9999999404,0.18430000000001098,184300.000000011
2015,1851,144,4864550,1000000,4.86455,4864550
2015,1852,2,30050,1000000,0.03005,30050
2015,1854,41,1217500,1000000,1.2175,1217500
2015,1855,71,927500,1000000,0.9275,927500
2015,1856,57,805150,1000000,0.80515,805150
2015,1857,167,3452100,1000000,3.4521,3452100
2015,1858,31,570650,1000000,0.57065,570650
2015,1859,29,329100,1000000,0.3291,329100
2015,1860,113,2641955,1000000,2.641955,2641955
2015,1861,5,145100,1000000,0.1451,145100
2015,1862,17,537650,1000000.0000000298,0.537649999999984,537649.999999984
2015,1863,133,1774100,999999.9999999106,1.7741000000001586,1774100.0000001586
2015,1864,120,1116400,1000000,1.1164,1116400
2015,1865,145,2751275,1000000,2.751275,2751275
2015,1866,29,427700,1000000,0.4277,427700
2015,1867,1,5800,1000000,0.0058,5800
2015,1869,66,826700,1000000,0.8267,826700
2015,1870,50,484150,1000000,0.48415,484150
2015,1871,81,947300,1000000,0.9473,947300
2015,1872,175,1900500,1000000,1.9005,1900500
2015,1873,102,2667900,1000000,2.6679,2667900
2015,1874,33,299200,1000000,0.2992,299200
2015,1875,32,1331600,1000000,1.3316,1331600
2015,1876,2,12200,1000000,0.0122,12200
2015,1877,39,454700,1000000,0.4547,454700
2015,1878,35,1748450,1000000,1.74845,1748450
2015,1879,37,390650,1000000,0.39065,390650
2015,1880,171,5070400,1000000,5.0704,5070400
2015,1881,24,217100,1000000,0.2171,217100
2015,1883,35,335900,1000000,0.3359,335900
2015,1885,1,4050,794138.2465545237,0.005099867708892593,5099.867708892593
2015,1893,4,26200,1000000,0.0262,26200
